gene,sample_id,coef,se,n_cells,pval,dispersion
ICAM3,Lung12,9.58189337073779e-05,0.000365948222833834,16548,0.79344679835634,0.612853234842789
ICAM3,Lung13,0.000536786060251479,0.000625389171306843,13609,0.390713999696172,0.335130761148028
ICOS,Lung5,-7.73498826661727e-06,0.000332454460651052,37735,0.981437845822188,0.380301232709548
ICOS,Lung6,0.00388948977613979,0.00178726445258374,3252,0.0295384323674935,0.223113939904187
ICOS,Lung9,0.00166107882937156,0.000667183533488933,21893,0.0127855282917721,0.230084774676688
ICOS,Lung12,0.0014221435219142,0.000393859725304865,16548,0.000305269454161938,0.571623544491467
ICOS,Lung13,0.000263372223233463,0.000761866092321315,13609,0.729573003352896,0.25328130616584
ICOSLG,Lung5,-0.000171440866769055,0.000278482544783258,37735,0.538141928558992,0.460355751331854
ICOSLG,Lung6,0.000308542011535411,0.00160479803687754,3252,0.847536820936908,0.251556770248419
ICOSLG,Lung9,0.000440560787325631,0.000520831279853621,21893,0.397619664673666,0.321177408033276
ICOSLG,Lung12,0.000253372447169956,0.000329247794681861,16548,0.441567222456753,0.677276557022263
ICOSLG,Lung13,0.000291809808996859,0.000664060573056863,13609,0.660348169463123,0.310210693290229
IDO1,Lung5,-0.000660108216490168,0.000331470637692642,37735,0.0464311006055489,0.365423116009297
IDO1,Lung6,0.00116724204270872,0.00147649540033635,3252,0.429207185897187,0.288997739287815
IDO1,Lung9,-0.00165311456349023,0.000586130502400902,21893,0.00479658365344301,0.273501230636041
IDO1,Lung12,0.000586415826877104,0.000417975159419864,16548,0.160619208841649,0.53340082731849
IDO1,Lung13,0.000189349277126048,0.0006852871525121,13609,0.782312683493029,0.296574167648048
IER3,Lung5,0.000746008538698099,0.000160501597060338,37735,3.35198109197141e-06,1.01238202318197
IER3,Lung6,0.00161428010465306,0.00120543016502747,3252,0.180514204937665,0.384286869252156
IER3,Lung9,-0.00289483319182036,0.000291145349673034,21893,2.70787534192179e-23,0.71583392964594
IER3,Lung12,-0.00203447857789866,0.000323258586126355,16548,3.10073110916179e-10,0.708854903626058
IER3,Lung13,0.00169287984553268,0.000419505861771957,13609,5.45060922283561e-05,0.602552511149902
IFI27,Lung5,-0.000976378860947936,0.000208620615604424,37735,2.86644414991577e-06,0.63075578325117
IFI27,Lung6,0.00126034579202929,0.000947271362279148,3252,0.183353153776845,0.501824552561511
IFI27,Lung9,-0.00328062780307221,0.000262563957218834,21893,7.991173221195e-36,0.734786059776091
IFI27,Lung12,0.00143205957231647,0.000341052632671575,16548,2.68167251609757e-05,0.67069093685736
IFI27,Lung13,-0.0015730560593999,0.000256609254355365,13609,8.77901526808458e-10,0.892736741372342
IFIH1,Lung5,-0.000541438263847079,0.000308889239549495,37735,0.0796267795595565,0.394480992577863
IFIH1,Lung6,-0.00267688077119012,0.00147569767615504,3252,0.0696813578335826,0.316817646882499
IFIH1,Lung9,-0.0012629385861922,0.000434621239286536,21893,0.00366271904929713,0.392245605678835
IFIH1,Lung12,0.000820552543171907,0.000386099819348562,16548,0.0335670751142061,0.572838049807955
IFIH1,Lung13,-0.000515600565503994,0.000583887551291536,13609,0.377210494067752,0.361300341847268
IFIT1,Lung5,0.000164706942421573,0.000393924831569208,37735,0.675861068373241,0.299172216879884
IFIT1,Lung6,0.00338548202044446,0.00224275061007426,3252,0.131165365314752,0.159797467634675
IFIT1,Lung9,0.00105107627323424,0.000660062458078849,21893,0.111297300561953,0.230559634152411
IFIT1,Lung12,0.000381597269589627,0.000435642280724223,16548,0.381061691474983,0.498155270904361
IFIT1,Lung13,-0.00181265128786809,0.000870183611625748,13609,0.0372450621276165,0.215681717722185
IFITM1,Lung5,-0.000231017161951507,0.000135310936989172,37735,0.0877652088354673,1.01046381605539
IFITM1,Lung6,-0.00103854642970974,0.00055021065765772,3252,0.0590872907598688,0.924934816405748
IFITM1,Lung9,-0.00240050734019792,0.000205773755414475,21893,1.90691566253712e-31,0.880411437516776
IFITM1,Lung12,0.00187023944636712,0.000257881240604297,16548,4.09667093419937e-13,0.895324413089564
IFITM1,Lung13,0.000595841310172432,0.000252100591645302,13609,0.0181029239815497,0.942760015833187
IFITM3,Lung5,0.000579789021592285,6.66458717085412e-05,37735,3.33205975878896e-18,1.58288350691543
IFITM3,Lung6,0.000761836815890794,0.000291531104431335,3252,0.00896918315969618,1.39028797079874
IFITM3,Lung9,-0.000984895396118016,0.000146875612939644,21893,2.00521689894646e-11,1.11568453183056
IFITM3,Lung12,0.000783685158677844,0.000162710986160159,16548,1.46153525172244e-06,1.19662313923161
IFITM3,Lung13,0.00079742285136432,0.000154010874775308,13609,2.2463224898654e-07,1.31667952633538
IFNA1,Lung5,-0.000830271160695162,0.000393152554425595,37735,0.0347010764257232,0.283749275660035
IFNA1,Lung6,0.000962960086669631,0.00247864467690472,3252,0.6976440750699,0.140148714806839
IFNA1,Lung9,0.000254445501086194,0.000728343092382861,21893,0.726827759271671,0.203237910086368
IFNA1,Lung12,-0.000326108902558888,0.000471835496885509,16548,0.489471549379413,0.456413125049598
IFNA1,Lung13,-0.000199812660024509,0.000851086272651524,13609,0.814384393684239,0.22251881360468
IFNAR1,Lung5,0.000581606023562213,0.000286142415456159,37735,0.0420954428255051,0.450798008496628
IFNAR1,Lung6,-0.00177441252920946,0.00151480984426806,3252,0.241447506934343,0.29832193550593
IFNAR1,Lung9,-0.000110163788914896,0.000659260774260459,21893,0.86728979831993,0.230442516941712
IFNAR1,Lung12,0.000391805024838079,0.000442251006044392,16548,0.375653310203847,0.494456602125315
IFNAR1,Lung13,-0.00134843313175173,0.000708396081569786,13609,0.0569751146142799,0.273079842528685
IFNAR2,Lung5,0.000126360406179916,0.000232353125368186,37735,0.586559037056083,0.557081265808974
IFNAR2,Lung6,1.37980300429155e-06,0.00122141626750646,3252,0.99909865022335,0.389505400044718
IFNAR2,Lung9,6.97799123357953e-05,0.000525182939817634,21893,0.894297917101122,0.302854697408284
IFNAR2,Lung12,0.000311045073373183,0.00039146484349449,16548,0.426865380496287,0.573773215319829
IFNAR2,Lung13,-0.000200088851237853,0.000615712059750188,13609,0.745202666784204,0.331426532280869
IFNB1,Lung5,0.000298365398236937,0.000392129681308633,37735,0.446726054672143,0.300741384826515
IFNB1,Lung6,0.00102472669388708,0.0022196030875395,3252,0.644317168169642,0.165707089320448
IFNB1,Lung9,0.000950085133754219,0.000784944642618549,21893,0.226131237732945,0.185161235144854
IFNB1,Lung12,-0.000138667706709888,0.000446629805516307,16548,0.756199226832529,0.486391930390303
IFNB1,Lung13,-0.00212554817352547,0.000902379634844455,13609,0.0184981863686587,0.194996268287861
IFNG,Lung5,0.000100329418168396,0.000476354871376947,37735,0.833184533393359,0.228839742749673
IFNG,Lung6,0.00286461604845508,0.00263078667731645,3252,0.276205960129247,0.123441666458157
IFNG,Lung9,0.000560304446966053,0.000856870534158512,21893,0.513178636601812,0.159440418480545
IFNG,Lung12,-0.00107998335162262,0.000513917876171762,16548,0.0355996686559625,0.412829796749344
IFNG,Lung13,-0.00104299176131204,0.00106515219040456,13609,0.327483609812227,0.157035908434567
IFNGR1,Lung5,0.000388800567991385,0.000186528312508839,37735,0.0371233333021263,0.73040780960839
IFNGR1,Lung6,-0.000582020184004707,0.000847552293997873,3252,0.492267317372048,0.567646635209489
IFNGR1,Lung9,5.77535494832564e-06,0.000476028376334622,21893,0.99032000248101,0.334518880065831
IFNGR1,Lung12,-0.000452628982339424,0.000407531342101865,16548,0.266714491401772,0.545374545728174
IFNGR1,Lung13,0.00148760782458594,0.000536343903258973,13609,0.00554384087379733,0.399629840832604
IFNGR2,Lung5,-0.000455442918616014,0.000215202924201538,37735,0.0343157581033993,0.599357514519126
IFNGR2,Lung6,-0.00284456330858444,0.00117791632817826,3252,0.0157390472195737,0.413232393931597
IFNGR2,Lung9,0.000106173047257957,0.000476314380506923,21893,0.823609133946246,0.33845712150233
IFNGR2,Lung12,-0.000166908891056402,0.000400545792962455,16548,0.676895189496313,0.542404665679088
IFNGR2,Lung13,-0.00165957005836917,0.000442305812344565,13609,0.000175368312487805,0.498272060645617
IFNL2,Lung5,-0.001031754308364,0.000366357674344904,37735,0.00485880446340635,0.3155106470999
IFNL2,Lung6,0.00358382617094915,0.00225735953727598,3252,0.112372591351457,0.158255573343275
IFNL2,Lung9,0.000723345212882153,0.000711465825291045,21893,0.309297564772538,0.211010247103465
IFNL2,Lung12,-0.000430330845612275,0.00044035597840717,16548,0.328453306375237,0.491075840240182
IFNL2,Lung13,-0.000502531840084638,0.000833283481892856,13609,0.546459272362431,0.222588675031602
IFNL3,Lung5,-0.00022033432398468,0.000333717001251228,37735,0.509097882952375,0.358763481413289
IFNL3,Lung6,-0.000348925422049615,0.00215198785127605,3252,0.871194834709105,0.172541024521609
IFNL3,Lung9,0.000129261600125166,0.000716090813008286,21893,0.856752152443387,0.208282901193239
IFNL3,Lung12,-0.000195715492844871,0.000393369595371,16548,0.618811198365358,0.553564062755171
IFNL3,Lung13,0.000740302633116876,0.00101602781816369,13609,0.466231464613829,0.172374739414034
IGF1,Lung5,0.00447187341099356,0.000155847101746583,37735,4.53582395901681e-181,1.20759493243545
IGF1,Lung6,-0.000865102188944056,0.00123802820334931,3252,0.484693143632449,0.377224847872759
IGF1,Lung9,0.00330816006838816,0.000535446631641357,21893,6.478772992722e-10,0.315794589188287
IGF1,Lung12,0.000434577093576663,0.000386754716194736,16548,0.261161363698426,0.585629856636187
IGF1,Lung13,0.000730933383445346,0.000591245260543301,13609,0.216361609071806,0.369411223496513
IGF1R,Lung5,-0.000755488302747767,0.000212775483130147,37735,0.000384301438706383,0.6117148675628
IGF1R,Lung6,-0.00120706861089491,0.00101651255202406,3252,0.235045986543667,0.489325517199338
IGF1R,Lung9,0.000105415794269991,0.000470368740425382,21893,0.822669303189643,0.352759992223578
IGF1R,Lung12,-0.000867350827676882,0.000356778010410966,16548,0.0150544793051595,0.630764507138477
IGF1R,Lung13,-0.000247225822229024,0.00042627705735456,13609,0.561938143651657,0.544587309621793
IGF2,Lung5,0.00157036058857756,0.000330556607446501,37735,2.0275823476784e-06,0.439884264107211
IGF2,Lung6,-0.00161825505767291,0.00205121921791766,3252,0.430156716040263,0.233241646853461
IGF2,Lung9,0.000354233843803938,0.000368682229712955,21893,0.336647340395009,0.548568176779131
IGF2,Lung12,0.00228591212223032,0.00024898987143134,16548,4.28125434995225e-20,1.01844817488328
IGF2,Lung13,0.00216203236786415,0.000305087845615118,13609,1.37457188277655e-12,0.979539724135826
IGF2R,Lung5,-0.000271867132125718,0.00020319635384007,37735,0.18091182112624,0.650471618965909
IGF2R,Lung6,3.75914154797973e-05,0.000971529949241646,3252,0.969135148551769,0.494112699166293
IGF2R,Lung9,-0.00059246697575619,0.000419915528996784,21893,0.158268374458298,0.407433668613629
IGF2R,Lung12,-0.000142130168620819,0.000388137950119836,16548,0.714227277769554,0.577164848347043
IGF2R,Lung13,0.000557429771362353,0.000478693914483181,13609,0.24422930536729,0.465973317566154
IGFBP3,Lung5,-0.00307100281856459,0.000102818590053065,37735,5.10017971568068e-196,1.92031334195297
IGFBP3,Lung6,-0.000386359978842963,0.000580242837369246,3252,0.505501159156048,1.18806542484965
IGFBP3,Lung9,-0.00189839364725125,0.000325374283900976,21893,5.39547057124076e-09,0.68763669334094
IGFBP3,Lung12,-0.00434135584574599,0.000179931682941375,16548,1.27715376481198e-128,1.4873067481992
IGFBP3,Lung13,-0.000505524615261095,0.000196522190446756,13609,0.0101009590511993,1.56297538057406
IGFBP5,Lung5,-0.00448685686267556,6.36684859410952e-05,37735,0,3.21856277094284
IGFBP5,Lung6,-0.00364137558035308,0.000440498301997028,3252,1.37958601786776e-16,1.53322172004202
IGFBP5,Lung9,-0.00543060827236079,0.00016437150469897,21893,2.26625852895628e-239,1.35752184355516
IGFBP5,Lung12,-0.00377827020567316,0.00016975251470077,16548,9.5377153269275e-110,1.52736872891492
IGFBP5,Lung13,-0.00149739162949569,0.000197306255277345,13609,3.21949591647546e-14,1.35197411548262
IGFBP6,Lung5,0.000765147095958208,0.000208512562928293,37735,0.000242978629170811,0.675371892383605
IGFBP6,Lung6,0.000849274955918607,0.00142462563119056,3252,0.551082345656923,0.307168727041361
IGFBP6,Lung9,-0.000640819512623087,0.000447268793980044,21893,0.151932396171703,0.395078226437398
IGFBP6,Lung12,-0.000412762175837841,0.000311692850330938,16548,0.185416921188713,0.736164684903635
IGFBP6,Lung13,-0.000168577718051202,0.000422559773270511,13609,0.689934411899678,0.551341884931598
IGFBP7,Lung5,-0.000293694834032236,3.69787197847523e-05,37735,1.98520409801738e-15,2.61754949929511
IGFBP7,Lung6,0.00139092414203722,0.000211806958633435,3252,5.135882872605e-11,1.73097907058071
IGFBP7,Lung9,0.00255045800409534,0.000111812408721003,21893,3.63593287819652e-115,1.63368663207788
IGFBP7,Lung12,-0.00112908285537694,9.31723255390015e-05,16548,8.45747828772497e-34,2.21314055850825
IGFBP7,Lung13,0.00137007902404699,0.000119291463187463,13609,1.56683445915453e-30,1.94811712969479
IGHA1,Lung5,0.0019222405949228,0.000101565563841039,37735,6.95153976774856e-80,2.3733957226068
IGHA1,Lung6,0.0054527288527103,0.00113789679386136,3252,1.6517942404864e-06,0.485769351337883
IGHA1,Lung9,0.00447206978912102,0.000234553248316568,21893,4.80887251325795e-81,1.19844955279723
IGHA1,Lung12,0.000184733127871077,0.000277730744254219,16548,0.505953351957203,0.923967173516257
IGHA1,Lung13,0.0062435689325676,0.000441053883031033,13609,1.71424712006863e-45,0.796880795837328
IGHD,Lung5,0.000525588781644691,0.000294857052467317,37735,0.0746643685727405,0.464318159359471
IGHD,Lung6,0.00894200649875095,0.00108687240017209,3252,1.91508109160158e-16,0.600137509170272
IGHD,Lung9,0.0032497239552207,0.000518025701438817,21893,3.53504170624547e-10,0.378842836156928
IGHD,Lung12,-4.882256167638e-05,0.000401198287838165,16548,0.903143068393072,0.561178569093706
IGHD,Lung13,0.000907687757703814,0.000707217333639054,13609,0.19932967817968,0.304931045283162
IGHG1,Lung5,0.00143666964081494,9.01246865703694e-05,37735,3.29512854553375e-57,2.52547040567403
IGHG1,Lung6,0.00897672865558312,0.000887643105870824,3252,4.83830750675489e-24,0.66622632337863
IGHG1,Lung9,0.00325826482480407,0.000186061254254653,21893,1.16481893189792e-68,1.51683687646797
IGHG1,Lung12,-7.08831898905831e-05,0.000231119422946362,16548,0.759075475086518,1.0814953026604
IGHG1,Lung13,0.00399813727899717,0.000203960075572562,13609,1.47070503523694e-85,2.0330763678436
IGHG2,Lung5,0.00154809435040734,0.000107021577332921,37735,2.00860742158267e-47,1.94163648397208
IGHG2,Lung6,0.00617371083641026,0.00102948187528867,3252,2.01106620458117e-09,0.495431019157812
IGHG2,Lung9,0.00337000733879931,0.000258229658382618,21893,6.31921239759291e-39,0.937128340277521
IGHG2,Lung12,0.000368782987544077,0.000256381007028446,16548,0.150315563424787,0.902024500156272
IGHG2,Lung13,0.00457023098285289,0.000282892636324073,13609,1.04117355477833e-58,1.31548854243717
IGHM,Lung5,0.00270291252387672,0.000178736733643334,37735,1.15419353325314e-51,1.23729962765245
IGHM,Lung6,0.0114162400932706,0.00107164056633739,3252,1.6874469850843e-26,0.563214057927055
IGHM,Lung9,0.00205318463909348,0.000500267592689592,21893,4.05764127474286e-05,0.371519180362998
IGHM,Lung12,0.000498510001612128,0.00039735520513834,16548,0.209634824808029,0.56232215809256
IGHM,Lung13,0.00327779504265225,0.000654549501056058,13609,5.50810210018838e-07,0.352307411809761
IGKC,Lung5,0.00222393099237532,8.77484652961565e-05,37735,1.03628576103969e-141,2.41606701657586
IGKC,Lung6,0.0106017547913188,0.000666889114355513,3252,6.6125901503485e-57,1.02025124025515
IGKC,Lung9,0.00365577023113637,0.000194952091269293,21893,1.85931719496866e-78,1.34138390103722
IGKC,Lung12,0.000526993552425839,0.0002875950777209,16548,0.0668896055846248,0.887590362602305
IGKC,Lung13,0.003066538490173,0.000226613713549185,13609,1.01221056370986e-41,1.61985340792737
IL10,Lung5,-0.00055735936143783,0.00028975309533948,37735,0.0544089374667824,0.427760736338737
IL10,Lung6,-0.000508650003102978,0.00187668229607477,3252,0.786362712919478,0.215988540594355
IL10,Lung9,0.00117592089853241,0.000623216621694769,21893,0.0591795073413647,0.252064575375643
IL10,Lung12,-9.89241036626298e-05,0.000360659645322855,16548,0.783864390402342,0.619883880216707
IL10,Lung13,0.00108864481229834,0.000845189895240207,13609,0.197729395663916,0.226342833551232
IL10RA,Lung5,0.00159786900619263,0.000305357912921717,37735,1.66984684135454e-07,0.457318479764659
IL10RA,Lung6,0.00204132149472367,0.00171287402840591,3252,0.233358399862905,0.219565207808478
IL10RA,Lung9,0.00253883931050878,0.000648101606296517,21893,8.95285875056795e-05,0.231489322527171
IL10RA,Lung12,0.000415085524027148,0.000500169848631005,16548,0.406601467264175,0.413649698375967
IL10RA,Lung13,0.000674570589063065,0.000783709142917038,13609,0.389380708051774,0.241690612577014
IL10RB,Lung5,-0.000480463159627482,0.000236377593280683,37735,0.0420920688336608,0.560495208118187
IL10RB,Lung6,0.000141273008266682,0.00112090237194699,3252,0.899704164520984,0.429212425198959
IL10RB,Lung9,-0.000254734392088657,0.000479433579759689,21893,0.595194530188965,0.351844776961258
IL10RB,Lung12,0.00059776406475692,0.000402844302698074,16548,0.137846383157096,0.549172917677122
IL10RB,Lung13,-0.000382334015856586,0.000534465360878099,13609,0.474387922371063,0.404434836247349
IL11,Lung5,-0.000152675616044998,0.000142023846729097,37735,0.282374788820515,0.906959296908019
IL11,Lung6,8.27138717498054e-05,0.00113170618777487,3252,0.941736280653337,0.409016318982795
IL11,Lung9,-0.00166313255079312,0.000385457146223178,21893,1.59818658300819e-05,0.468623210920398
IL11,Lung12,-0.000363331752328011,0.000240405995970235,16548,0.130705497474045,0.895405495140478
IL11,Lung13,-0.000147086240796185,0.000454906592168535,13609,0.746443185123908,0.493123714136073
IL11RA,Lung5,0.000125286481288559,0.000286478759210332,37735,0.66187020525152,0.451270251217433
IL11RA,Lung6,0.00302672799537084,0.00143653506617195,3252,0.0351206805357865,0.293573113862423
IL11RA,Lung9,0.000218449854034777,0.000522208059247413,21893,0.675713478597757,0.315764703942079
IL11RA,Lung12,0.000995935821855147,0.000415693353258793,16548,0.0165822118459804,0.532960592773437
IL11RA,Lung13,0.000378636317077144,0.000584564451913636,13609,0.517163598031571,0.379801939021576
IL12A,Lung5,-0.000554924652322828,0.000365223834779095,37735,0.128659391485322,0.325988163890835
IL12A,Lung6,-0.00148651483083746,0.00245248763300546,3252,0.544431544141703,0.148326762195411
IL12A,Lung9,-0.000157309249929445,0.000676939017885835,21893,0.816240402293398,0.223757969612346
IL12A,Lung12,0.000681799996733498,0.000404669540960376,16548,0.0920210822474553,0.557851151323848
IL12A,Lung13,-0.00130116750554793,0.000802983718669475,13609,0.105142987914723,0.24048192242814
IL12B,Lung5,-0.000495354284943581,0.000346789850968864,37735,0.153177039705959,0.349553652633855
IL12B,Lung6,-0.000438852307297798,0.00205186140094963,3252,0.830640564503321,0.199873837914729
IL12B,Lung9,0.00052725490535314,0.000624430188560246,21893,0.398458398432008,0.255000652288616
IL12B,Lung12,-0.00091348368204005,0.000399843117508735,16548,0.0223359853212313,0.566464378910572
IL12B,Lung13,-0.000147063040229095,0.000750795385789609,13609,0.844706969015101,0.262839787345489
IL12RB1,Lung5,-0.000131372055844891,0.000348083064951131,37735,0.705864611062186,0.339181131659184
IL12RB1,Lung6,0.00200523381168152,0.00204659500629152,3252,0.327189670987725,0.186410756059389
IL12RB1,Lung9,0.000805996197923634,0.000661261773890426,21893,0.222891207284999,0.23201713401928
IL12RB1,Lung12,-0.000681788077442316,0.000459918129024871,16548,0.138230746896147,0.458903812597295
IL12RB1,Lung13,0.000141436249785033,0.0008316050729847,13609,0.864950192425264,0.225545418256752
IL12RB2,Lung5,0.000111383524066706,0.000363691267074286,37735,0.759407871573489,0.334767081297576
IL12RB2,Lung6,0.00195023385203089,0.00203514946595644,3252,0.337923859624974,0.197486660814465
IL12RB2,Lung9,-0.000336553024721734,0.000669083765156033,21893,0.614960183667768,0.231448858194906
IL12RB2,Lung12,-0.000171811726565124,0.00040147599355724,16548,0.668687387125692,0.563351502913925
IL12RB2,Lung13,5.47251045281776e-05,0.000761604498321859,13609,0.942717288328421,0.255856732580722
IL13RA1,Lung5,-0.000377945100387275,0.000198359603891977,37735,0.0567341780519949,0.674953561820263
IL13RA1,Lung6,0.00201465473807958,0.000955699388311281,3252,0.035027330561439,0.484956115362587
IL13RA1,Lung9,0.000761978217788721,0.000425941911223952,21893,0.0736268631170612,0.399941706927218
IL13RA1,Lung12,6.58552061826402e-06,0.000344334543710988,16548,0.984741104227153,0.658654474286998
IL13RA1,Lung13,0.000131706845874029,0.000465660767160983,13609,0.777300552849278,0.483534802120218
IL15,Lung5,0.000178775902817118,0.000329951817351449,37735,0.587939569813751,0.382029915638257
IL15,Lung6,-0.00159177971089588,0.00220437955085846,3252,0.470233768711794,0.175541374482493
IL15,Lung9,0.000442380182834127,0.000683450136130739,21893,0.517453982403438,0.21997716110223
IL15,Lung12,0.000209700448174684,0.000380317627120988,16548,0.581371559162309,0.592406979769584
IL15,Lung13,0.000492309222333666,0.000744658332546562,13609,0.508534752601623,0.265649198144688
IL15RA,Lung5,0.000639133495373558,0.000145823730278631,37735,1.17100038307153e-05,0.90430480917315
IL15RA,Lung6,0.0012816294984452,0.000735688371956911,3252,0.0814940901082747,0.678097351575779
IL15RA,Lung9,-0.000118339762252349,0.000324997376041548,21893,0.715764456123127,0.551417250939786
IL15RA,Lung12,3.46176105874809e-05,0.000255120908544787,16548,0.892065564775287,0.868233152412802
IL15RA,Lung13,0.000833148669229209,0.000373460536060204,13609,0.0256885415644595,0.63814843419041
IL16,Lung5,0.00180087943965151,0.000163490276369445,37735,3.22789329630538e-28,0.915343430793037
IL16,Lung6,0.00232755916551856,0.000673650689332023,3252,0.000550001931109276,0.768017598489986
IL16,Lung9,0.000254862668393699,0.000334236909882508,21893,0.445749104416781,0.547634172523705
IL16,Lung12,0.000711507822846508,0.000310901428641709,16548,0.0221065672837586,0.739972449467545
IL16,Lung13,-0.00111553538917358,0.000393890394615754,13609,0.00462439705151644,0.60971207341414
IL17A,Lung5,-0.00073978459441391,0.000363475310634697,37735,0.0418197846883926,0.322977637078896
IL17A,Lung6,0.000834398981857021,0.00222406521217468,3252,0.707535231582819,0.162507573122224
IL17A,Lung9,0.000767409353319469,0.000655467444874491,21893,0.241686496227147,0.23848808090632
IL17A,Lung12,-0.000637906362794456,0.00044722105651616,16548,0.153759204663221,0.492954228637445
IL17A,Lung13,0.000167940787709266,0.000832618965016352,13609,0.840149814244805,0.229095442571816
IL17B,Lung5,-0.000291133120891126,0.000283352075829392,37735,0.304203583960271,0.448611487636559
IL17B,Lung6,0.00145468257691883,0.00176770890782947,3252,0.410553629239933,0.229878922922157
IL17B,Lung9,0.00125284638733368,0.000574040112004953,21893,0.0290721577296535,0.28630431913445
IL17B,Lung12,-0.000184079374467557,0.000345152059336818,16548,0.593806313911464,0.664879071656491
IL17B,Lung13,-0.000135374434724044,0.000637908761258273,13609,0.831938538215899,0.331270956524818
IL17D,Lung5,-0.0005763235824127,0.000289819622366595,37735,0.0467498381507845,0.43730098933915
IL17D,Lung6,-0.00220618610600412,0.00185401432655503,3252,0.234065671946877,0.233081363825679
IL17D,Lung9,0.000434462876218348,0.0005192973286891,21893,0.402797164195309,0.333539986309649
IL17D,Lung12,0.000221040652522487,0.000353608726875108,16548,0.531905729820139,0.649522558763708
IL17D,Lung13,-0.000902006254811811,0.000620031962851575,13609,0.145731893703579,0.346552051702897
IL17RA,Lung5,-0.000147525696739917,0.000278136995307271,37735,0.595830054158073,0.453545412242283
IL17RA,Lung6,-0.00299740925115463,0.00134092533632682,3252,0.0253957594911465,0.346557813326401
IL17RA,Lung9,4.42110646191892e-05,0.000496013517844698,21893,0.928976385019181,0.334618691781309
IL17RA,Lung12,6.25686083746165e-05,0.000384219331355405,16548,0.870639633267479,0.585615053186994
IL17RA,Lung13,-0.000212084749380263,0.000559639189534671,13609,0.70471241637052,0.384546661917453
IL17RB,Lung5,-0.000580112647190907,0.000313331749915616,37735,0.0641073286385883,0.391486790436913
IL17RB,Lung6,-0.00104977013287634,0.00195848655404134,3252,0.591951019923656,0.217808237859246
IL17RB,Lung9,0.00108299169439746,0.000593715129027113,21893,0.0681379923548668,0.272108391835871
IL17RB,Lung12,0.000230370821282683,0.000384707217541164,16548,0.549292151916213,0.584504736164734
IL17RB,Lung13,-0.000331779045888937,0.000743671086159428,13609,0.655498424793704,0.268912042091058
IL17RE,Lung5,-0.000320384130339203,0.000355167623015983,37735,0.367022566546928,0.33183726619493
IL17RE,Lung6,0.00222750439151036,0.00165467382476125,3252,0.178241437210345,0.243902637480546
IL17RE,Lung9,0.000780274745296467,0.000673759911331231,21893,0.246827231963037,0.222137686804065
IL17RE,Lung12,-7.37270725841522e-05,0.000440001646887231,16548,0.866928732360723,0.489428290300053
IL17RE,Lung13,0.000215132944084171,0.000841858320767809,13609,0.798301953973466,0.223610021550486
IL18,Lung5,-0.000623832678562832,0.000316115099199595,37735,0.0484459952911822,0.390147681204983
IL18,Lung6,-0.00196199587039345,0.00184672503358064,3252,0.28804548575015,0.223479021048573
IL18,Lung9,8.02693639615267e-05,0.000689644620172118,21893,0.90734159116079,0.219577022437153
IL18,Lung12,0.00016083149355151,0.000431611723959156,16548,0.709423812568294,0.512382898634428
IL18,Lung13,-0.00018513047144052,0.000737945518714153,13609,0.801912440959193,0.260813730492731
IL18R1,Lung5,0.000605275762872863,0.000359857273002383,37735,0.0925710871394941,0.34404359530184
IL18R1,Lung6,-0.000293950784440953,0.00247243767809912,3252,0.905361649195335,0.135026930286248
IL18R1,Lung9,0.00100491460502615,0.000682134791367483,21893,0.140699632232529,0.221400333058127
IL18R1,Lung12,9.1628098988808e-05,0.000457685634501422,16548,0.841325132662945,0.476382647246532
IL18R1,Lung13,0.00208252077396042,0.000904192667165435,13609,0.021268574144118,0.211404709763108
IL1A,Lung5,-0.000983441220409351,0.00032941350232345,37735,0.00283179188697843,0.368075134913345
IL1A,Lung6,0.00252251721983678,0.0019904196510646,3252,0.205037554251027,0.19584279881045
IL1A,Lung9,0.000487608514242261,0.000638959446114694,21893,0.445386437506754,0.242110935279295
IL1A,Lung12,-1.04791238690179e-05,0.000386308019201279,16548,0.978358963737625,0.585290607958264
IL1A,Lung13,-0.00117780922975277,0.000801654951762425,13609,0.141772538253783,0.239322817088774
IL1B,Lung5,-0.00121680536542699,0.000358090262246693,37735,0.000678702666594934,0.324857572272672
IL1B,Lung6,8.41290289633137e-05,0.00227547053569149,3252,0.970507214787736,0.163841748972893
IL1B,Lung9,-0.000992985538207146,0.000681741102449551,21893,0.145242447060835,0.225567883310958
IL1B,Lung12,-0.00135872170044925,0.000438711847921126,16548,0.00195443118734375,0.502273824474428
IL1B,Lung13,-0.00223506177663296,0.000855792684952799,13609,0.00900969620857704,0.21952581978703
IL1R1,Lung5,0.000318310947634506,8.24797618457317e-05,37735,0.000113730312707311,1.5689450678536
IL1R1,Lung6,-0.000169520629669835,0.00046127049934348,3252,0.713240075459574,1.12948539607863
IL1R1,Lung9,0.000216107984051163,0.000166357227396888,21893,0.193923412791972,1.10638886130316
IL1R1,Lung12,0.000347064542146817,0.00026927952711162,16548,0.197445560356753,0.853435265140651
IL1R1,Lung13,0.000956373941868419,0.000222077733386942,13609,1.65870811060239e-05,1.09946662654349
IL1R2,Lung5,-0.0022432039064335,0.000298965550635284,37735,6.22695360119005e-14,0.419884451930025
IL1R2,Lung6,-0.00590886474023329,0.00216337016252929,3252,0.00630804326079007,0.195848543671213
